plate_text,plate_count,detection_count,max_confidence,bbox_summary,raw_plate_text,high_conf_detection,all_unique_plates,unique_plate_count,frame_plate_text
"[""63C-057.09""]",[1],1,0.9537942409515381,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9495759606361389,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9556514620780945,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9455001950263977,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""C-057.09""]",[1],1,0.9433475732803345,,"[""C-057.09""]",True,"[""C-057.09""]",[1],"[""C-057.09""]"
"[""C-057.09""]",[1],1,0.9408984184265137,,"[""C-057.09""]",True,"[""C-057.09""]",[1],"[""C-057.09""]"
"[""057.09""]",[1],1,0.9418684244155884,,"[""057.09""]",True,"[""057.09""]",[1],"[""057.09""]"
"[""057.09""]",[1],1,0.9355823397636414,,"[""057.09""]",True,"[""057.09""]",[1],"[""057.09""]"
"[""057.09""]",[1],1,0.9315870404243469,,"[""057.09""]",True,"[""057.09""]",[1],"[""057.09""]"
"[""57.09""]",[1],1,0.8237541317939758,,"[""57.09""]",False,"[""57.09""]",[1],"[""57.09""]"
"[""7.09""]",[1],1,0.8110781908035278,,"[""7.09""]",False,"[""7.09""]",[1],"[""7.09""]"
"[""7.09""]",[1],1,0.5810653567314148,,"[""7.09""]",False,"[""7.09""]",[1],"[""7.09""]"
"[""7.09""]",[1],1,0.6574284434318542,,"[""7.09""]",False,"[""7.09""]",[1],"[""7.09""]"
"[""09SJ""]",[1],1,0.6590760946273804,,"[""09SJ""]",False,"[""09SJ""]",[1],"[""09SJ""]"
"[""09SVNG""]",[1],1,0.6591858267784119,,"[""09\nS\nV\nN\nG""]",False,"[""09SVNG""]",[1],"[""09SVNG""]"
"[""51F1W""]",[1],1,0.6940953731536865,,"[""51F1W""]",False,"[""51F1W""]",[1],"[""51F1W""]"
"[""09S""]",[1],1,0.4840752184391022,,"[""09S""]",False,"[""09S""]",[1],"[""09S""]"
"[""SJF29111""]",[1],1,0.7279754281044006,,"[""SJF\n29111""]",False,"[""SJF29111""]",[1],"[""SJF29111""]"
"[""51F21U""]",[1],1,0.7290377616882324,,"[""51F21U""]",False,"[""51F21U""]",[1],"[""51F21U""]"
"[""51F-291.11""]",[1],1,0.8118252158164978,,"[""51F\n291.11""]",False,"[""51F-291.11""]",[1],"[""51F-291.11""]"
"[""51F-291.11"", ""09""]","[1, 1]",2,0.0,,"[""51F\n29111"", ""09""]",False,"[""51F-291.11"", ""09""]","[1, 1]","[""51F-291.11"", ""09""]"
"[""51F-297.11""]",[1],1,0.8737544417381287,,"[""51F\n297.11""]",False,"[""51F-297.11""]",[1],"[""51F-297.11""]"
"[""51F-291.11""]",[1],1,0.8299059271812439,,"[""51F\n291.11""]",False,"[""51F-291.11""]",[1],"[""51F-291.11""]"
"[""51F-291.11""]",[1],1,0.518256664276123,,"[""51F\n291.11""]",False,"[""51F-291.11""]",[1],"[""51F-291.11""]"
"[""51F-201.11""]",[1],1,0.8812065720558167,,"[""51F\n20111""]",False,"[""51F-201.11""]",[1],"[""51F-201.11""]"
"[""51F-291.11""]",[1],1,0.8836382031440735,,"[""51F\n29111""]",False,"[""51F-291.11""]",[1],"[""51F-291.11""]"
"[""51F-291.11""]",[1],1,0.8745065331459045,,"[""51F\n29111""]",False,"[""51F-291.11""]",[1],"[""51F-291.11""]"
"[""51F-291.11""]",[1],1,0.8870089650154114,,"[""51F\n291.11""]",False,"[""51F-291.11""]",[1],"[""51F-291.11""]"
"[""51F-291.11""]",[1],1,0.8873999118804932,,"[""51F\n29111""]",False,"[""51F-291.11""]",[1],"[""51F-291.11""]"
"[""51F-291.11""]",[1],1,0.8955226540565491,,"[""51F\n291.11""]",False,"[""51F-291.11""]",[1],"[""51F-291.11""]"
"[""51F-291.11""]",[1],1,0.8904848694801331,,"[""51F\n291.11""]",False,"[""51F-291.11""]",[1],"[""51F-291.11""]"
"[""51F-291.11""]",[1],1,0.8887587189674377,,"[""51F\n29111""]",False,"[""51F-291.11""]",[1],"[""51F-291.11""]"
"[""51F-291.11""]",[1],1,0.8929365277290344,,"[""51F\n29111""]",False,"[""51F-291.11""]",[1],"[""51F-291.11""]"
"[""51F-291.11"", ""90""]","[1, 1]",2,0.0,,"[""51F\n29L11"", ""90""]",False,"[""51F-291.11"", ""90""]","[1, 1]","[""51F-291.11"", ""90""]"
"[""51F-291.11"", ""7.09""]","[1, 1]",2,0.0,,"[""51F\n29111"", ""7.09""]",False,"[""51F-291.11"", ""7.09""]","[1, 1]","[""51F-291.11"", ""7.09""]"
"[""51F-291J11"", ""70SS-JCAM""]","[1, 1]",2,0.0,,"[""51F\n29LJ11"", ""7.0S\nSJCAM""]",False,"[""51F-291J11"", ""70SS-JCAM""]","[1, 1]","[""51F-291J11"", ""70SS-JCAM""]"
"[""51F-291.11"", ""67.00""]","[1, 1]",2,0.0,,"[""51F\n29111"", ""67.00""]",False,"[""51F-291.11"", ""67.00""]","[1, 1]","[""51F-291.11"", ""67.00""]"
"[""51F-291.11"", ""57.00""]","[1, 1]",2,0.0,,"[""51F\n29111"", ""57.00""]",False,"[""51F-291.11"", ""57.00""]","[1, 1]","[""51F-291.11"", ""57.00""]"
"[""51F-291.11"", ""5799SJCAMM""]","[1, 1]",2,0.0,,"[""51F\n29111"", ""5799\nSJCAM M""]",False,"[""51F-291.11"", ""5799SJCAMM""]","[1, 1]","[""51F-291.11"", ""5799SJCAMM""]"
"[""J5708SICAMM20"", ""51F-291.11""]","[1, 1]",2,0.0,,"[""J5708\nSICAM M20"", ""51F\n29111""]",False,"[""J5708SICAMM20"", ""51F-291.11""]","[1, 1]","[""J5708SICAMM20"", ""51F-291.11""]"
"[""J5700SICAMM20"", ""51F-291.11""]","[1, 1]",2,0.0,,"[""J5700\nSICAM M20"", ""51F\n29111""]",False,"[""J5700SICAMM20"", ""51F-291.11""]","[1, 1]","[""J5700SICAMM20"", ""51F-291.11""]"
"[""51F-291.11"", ""05702SJCAMM20""]","[1, 1]",2,0.0,,"[""51F\n29111"", ""05702\nSJCAM M20""]",False,"[""51F-291.11"", ""05702SJCAMM20""]","[1, 1]","[""51F-291.11"", ""05702SJCAMM20""]"
"[""05709SJCAMM20"", ""51F-291.11""]","[1, 1]",2,0.0,,"[""05709\nSJCAM M20"", ""51F\n291.11""]",False,"[""05709SJCAMM20"", ""51F-291.11""]","[1, 1]","[""05709SJCAMM20"", ""51F-291.11""]"
"[""51F-291.11"", ""05709""]","[1, 1]",2,0.0,,"[""51F\n291.11"", ""05709""]",False,"[""51F-291.11"", ""05709""]","[1, 1]","[""51F-291.11"", ""05709""]"
"[""05709"", ""51F-291.11""]","[1, 1]",2,0.0,,"[""05709"", ""51F\n291.11""]",False,"[""05709"", ""51F-291.11""]","[1, 1]","[""05709"", ""51F-291.11""]"
"[""51F-291.11"", ""057.09""]","[1, 1]",2,0.0,,"[""51F\n291.11"", ""057.09""]",False,"[""51F-291.11"", ""057.09""]","[1, 1]","[""51F-291.11"", ""057.09""]"
"[""51F-291.11"", ""C05709""]","[1, 1]",2,0.0,,"[""51F\n291.11"", ""C\u00b705709""]",False,"[""51F-291.11"", ""C05709""]","[1, 1]","[""51F-291.11"", ""C05709""]"
"[""51F-291.11"", ""C05709SJCAMM20-4K2""]","[1, 1]",2,0.0,,"[""51F\n29111"", ""C\u00b705709\nSJCAM M20 - 4k@2""]",False,"[""51F-291.11"", ""C05709SJCAMM20-4K2""]","[1, 1]","[""51F-291.11"", ""C05709SJCAMM20-4K2""]"
"[""51F-291.11"", ""C-05709SJCAMM20-4K24""]","[1, 1]",2,0.0,,"[""51F\n29111"", ""C-05709\nSJCAM M20 - 4k@24""]",False,"[""51F-291.11"", ""C-05709SJCAMM20-4K24""]","[1, 1]","[""51F-291.11"", ""C-05709SJCAMM20-4K24""]"
"[""BC-057.09SJCAMM20-4K24F"", ""51F-291.11""]","[1, 1]",2,0.0,,"[""BC-057.09\nSJCAM M20 - 4k@24f"", ""51F\n291.11""]",False,"[""BC-057.09SJCAMM20-4K24F"", ""51F-291.11""]","[1, 1]","[""BC-057.09SJCAMM20-4K24F"", ""51F-291.11""]"
"[""3C-057.09SJCAMM20-4K24F"", ""51F-291.11""]","[1, 1]",2,0.0,,"[""3C-057.09\nSJCAM M20 - 4k@24f"", ""51F\n29111""]",False,"[""3C-057.09SJCAMM20-4K24F"", ""51F-291.11""]","[1, 1]","[""3C-057.09SJCAMM20-4K24F"", ""51F-291.11""]"
"[""3C-057.09"", ""31F-291.11""]","[1, 1]",2,0.0,,"[""3C-057.09"", ""31F\n291.11""]",False,"[""3C-057.09"", ""31F-291.11""]","[1, 1]","[""3C-057.09"", ""31F-291.11""]"
"[""63C-057.09"", ""51F-291.11""]","[1, 1]",2,0.0,,"[""63C-057.09"", ""51F\n291.11""]",False,"[""63C-057.09"", ""51F-291.11""]","[1, 1]","[""63C-057.09"", ""51F-291.11""]"
"[""63C-057.09"", ""51F-2911""]","[1, 1]",2,0.0,,"[""63C-057.09"", ""51F\n291.1""]",False,"[""63C-057.09"", ""51F-2911""]","[1, 1]","[""63C-057.09"", ""51F-2911""]"
"[""63C-057.09"", ""51F-2911""]","[1, 1]",2,0.0,,"[""63C-057.09"", ""51F\n291L""]",False,"[""63C-057.09"", ""51F-2911""]","[1, 1]","[""63C-057.09"", ""51F-2911""]"
"[""63C-057.09"", ""5252911""]","[1, 1]",2,0.0,,"[""63C\u00b7057.09"", ""525\n2911""]",False,"[""63C-057.09"", ""5252911""]","[1, 1]","[""63C-057.09"", ""5252911""]"
"[""63C-057.09"", ""281""]","[1, 1]",2,0.0,,"[""63C-057.09"", ""281""]",False,"[""63C-057.09"", ""281""]","[1, 1]","[""63C-057.09"", ""281""]"
"[""63C-057.09""]",[1],1,0.9549003839492798,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09"", ""LF427""]","[1, 1]",2,0.0,,"[""63C-057.09"", ""LF427""]",False,"[""63C-057.09"", ""LF427""]","[1, 1]","[""63C-057.09"", ""LF427""]"
"[""63C-057.09"", ""L12345""]","[1, 1]",2,0.0,,"[""63C-057.09"", ""L12345""]",False,"[""63C-057.09"", ""L12345""]","[1, 1]","[""63C-057.09"", ""L12345""]"
"[""63C-057.09""]",[1],1,0.9589241147041321,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9599125981330872,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9582261443138123,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.95735764503479,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9601374864578247,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9555686116218567,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09"", ""DUHAL""]","[1, 1]",2,0.0,,"[""63C-057.09"", ""DUHAL""]",False,"[""63C-057.09"", ""DUHAL""]","[1, 1]","[""63C-057.09"", ""DUHAL""]"
"[""63C-057.09""]",[1],1,0.9598374962806702,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9606574773788452,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9554855227470398,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9547319412231445,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.953880250453949,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9562273025512695,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9595351815223694,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057094K24F""]",[1],1,0.9571177959442139,,"[""63C-057.09\n4k@24f""]",True,"[""63C-057094K24F""]",[1],"[""63C-057094K24F""]"
"[""63C-057.09""]",[1],1,0.9569571614265442,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9592307209968567,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9551520943641663,,"[""63C-057.09""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""62C-057.09""]",[1],1,0.9549844264984131,,"[""62C-057.09""]",True,"[""62C-057.09""]",[1],"[""62C-057.09""]"
"[""630057.09""]",[1],1,0.9522199034690857,,"[""630057.09""]",True,"[""630057.09""]",[1],"[""630057.09""]"
"[""83C-057.09""]",[1],1,0.9502266049385071,,"[""83C057.09""]",True,"[""83C-057.09""]",[1],"[""83C-057.09""]"
"[""03C-057.09""]",[1],1,0.9474782943725586,,"[""03C 057.09""]",True,"[""03C-057.09""]",[1],"[""03C-057.09""]"
"[""03C-057.09""]",[1],1,0.9383503198623657,,"[""03C 057.09""]",True,"[""03C-057.09""]",[1],"[""03C-057.09""]"
"[""03C-057.09""]",[1],1,0.9425067901611328,,"[""03C-057.09""]",True,"[""03C-057.09""]",[1],"[""03C-057.09""]"
"[""63C-057.09""]",[1],1,0.9287972450256348,,"[""63C-05709""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9170058369636536,,"[""63C-05709""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9285385012626648,,"[""63C-05709""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9202179908752441,,"[""63C-05709""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9164093732833862,,"[""63C-05709""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9159594178199768,,"[""63C-05709""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""63C-057.09""]",[1],1,0.9161096215248108,,"[""63C-05709""]",True,"[""63C-057.09""]",[1],"[""63C-057.09""]"
"[""51CA-MM204K24F53C05709""]",[1],1,0.9193534255027771,,"[""SICAM M20 - 4k@24f\n53C-05709""]",True,"[""51CA-MM204K24F53C05709""]",[1],"[""51CA-MM204K24F53C05709""]"
"[""3C-05709""]",[1],1,0.9081302285194397,,"[""3C-05709""]",True,"[""3C-05709""]",[1],"[""3C-05709""]"
"[""3C-057.09""]",[1],1,0.896251380443573,,"[""3C-057.09""]",False,"[""3C-057.09""]",[1],"[""3C-057.09""]"
"[""C-057.09""]",[1],1,0.8115267157554626,,"[""C-057.09""]",False,"[""C-057.09""]",[1],"[""C-057.09""]"
"[""C-057.09""]",[1],1,0.7932661771774292,,"[""C-057.09""]",False,"[""C-057.09""]",[1],"[""C-057.09""]"
"[""057.09""]",[1],1,0.8296300768852234,,"[""-057.09""]",False,"[""057.09""]",[1],"[""057.09""]"
"[""057.09""]",[1],1,0.8728901743888855,,"[""057.09""]",False,"[""057.09""]",[1],"[""057.09""]"
"[""057.09""]",[1],1,0.7439128756523132,,"[""057.09""]",False,"[""057.09""]",[1],"[""057.09""]"
"[""67.09""]",[1],1,0.690037190914154,,"[""67.09""]",False,"[""67.09""]",[1],"[""67.09""]"
"[""709S-JCAM""]",[1],1,0.696784257888794,,"[""7.09SJCAM""]",False,"[""709S-JCAM""]",[1],"[""709S-JCAM""]"
"[""09JCA""]",[1],1,0.5178147554397583,,"[""09JCA""]",False,"[""09JCA""]",[1],"[""09JCA""]"
"[""09S5""]",[1],1,0.43758314847946167,,"[""09S5""]",False,"[""09S5""]",[1],"[""09S5""]"
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
"[""VN12125""]",[1],1,0.43404144048690796,,"[""VN12125""]",False,"[""VN12125""]",[1],"[""VN12125""]"
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
"[""VN12125""]",[1],1,0.43014734983444214,,"[""VN12125""]",False,"[""VN12125""]",[1],"[""VN12125""]"
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
"[""VN"", ""THU121212""]","[1, 1]",2,0.0,,"[""VN"", ""THU 121212""]",False,"[""VN"", ""THU121212""]","[1, 1]","[""VN"", ""THU121212""]"
"[""N"", ""T16125""]","[1, 1]",2,0.0,,"[""N"", ""T16125""]",False,"[""N"", ""T16125""]","[1, 1]","[""N"", ""T16125""]"
"[""N"", ""VN12121""]","[1, 1]",2,0.0,,"[""N"", ""VN12121""]",False,"[""N"", ""VN12121""]","[1, 1]","[""N"", ""VN12121""]"
"[""N""]",[1],1,0.8024007678031921,,"[""N""]",False,"[""N""]",[1],"[""N""]"
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
"[""HN12125""]",[1],1,0.8036365509033203,,"[""HN12125""]",False,"[""HN12125""]",[1],"[""HN12125""]"
"[""VN12121""]",[1],1,0.6625781655311584,,"[""VN12121""]",False,"[""VN12121""]",[1],"[""VN12121""]"
[],[],0,0.0,,[],False,[],[],[]
"[""VN121210"", ""HN12125""]","[1, 1]",2,0.0,,"[""VN121210"", ""HN12125""]",False,"[""VN121210"", ""HN12125""]","[1, 1]","[""VN121210"", ""HN12125""]"
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
"[""VN-123456789""]",[1],1,0.42984816431999207,,"[""VN-123456789""]",False,"[""VN-123456789""]",[1],"[""VN-123456789""]"
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
"[""44""]",[1],1,0.7675155997276306,,"[""44""]",False,"[""44""]",[1],"[""44""]"
[],[],0,0.0,,[],False,[],[],[]
"[""44""]",[1],1,0.5224458575248718,,"[""4\n4""]",False,"[""44""]",[1],"[""44""]"
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
"[""H4""]",[1],1,0.6298884153366089,,"[""H4""]",False,"[""H4""]",[1],"[""H4""]"
"[""HN12125""]",[1],1,0.8161134123802185,,"[""HN12125""]",False,"[""HN12125""]",[1],"[""HN12125""]"
"[""VN12121""]",[1],1,0.40333181619644165,,"[""VN12121""]",False,"[""VN12121""]",[1],"[""VN12121""]"
"[""HN12125""]",[1],1,0.7767922878265381,,"[""HN12125""]",False,"[""HN12125""]",[1],"[""HN12125""]"
[],[],0,0.0,,[],False,[],[],[]
[],[],0,0.0,,[],False,[],[],[]
